seed,failed,beta_hat,se,ci_low,ci_high,dgp,estimator,dgp_label,est_label,beta0,epds_variant,pre_lasso_terms_y,pre_lasso_terms_d,post_lasso_terms_y,post_lasso_terms_d,term_coefs_y,term_coefs_d,du_selected
7,False,0.5680773228145176,0.409147477537248,-0.2338517331584885,1.3700063787875236,dgp4,full_ols,Mixed nonlinear,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.0599534467779046,0.3939511730956658,0.28780914751039965,1.8320977460454095,dgp4,full_ols,Mixed nonlinear,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.4993408589870235,0.40729642359885765,-0.2989601312667375,1.2976418492407844,dgp4,full_ols,Mixed nonlinear,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6499451539096625,0.42239736056584665,-0.177953672799397,1.4778439806187218,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.1601670744439294,0.4186791384711447,-0.6604440369595141,0.980778185847373,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.0959622585346107,0.42807331542711974,0.256938560297456,1.9349859567717655,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.5815931644831519,0.5379373176353629,-0.4727639780821594,1.6359503070484633,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.6963990970711684,0.3984414195185926,-0.08454608518527296,1.47734427932761,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.42627867336867287,0.4039613908020934,-0.36548565260343024,1.218042999340776,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.10527440503178108,0.3391703299268226,-0.5594994416247913,0.7700482516883534,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.5561578166183035,0.3933287124314673,-0.2147664597473723,1.3270820929839795,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.030958903398099,0.37423544058534586,0.2974574398508212,1.764460366945377,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.4970212482994595,0.3886661424474803,-0.26476439089760195,1.258806887496521,dgp4,pds_lasso,Mixed nonlinear,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6097671188501174,0.4229122027705022,-0.21914079858006685,1.4386750362803016,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.1494833211429926,0.42662787924771534,-0.6867073221825295,0.9856739644685146,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.229702365526818,0.45419301582915517,0.33948405450167385,2.119920676551962,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.577107092513647,0.5344967278822773,-0.4705064941356165,1.6247206791629105,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.7150208845443834,0.3918937410517555,-0.05309084791705743,1.483132617005824,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.5345644766099018,0.411097404422719,-0.27118643605862747,1.3403153892784312,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.17436033387003538,0.32742961735146353,-0.4674017161388332,0.8161223838789039,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.5392474074834588,0.40995169410837606,-0.2642579129689583,1.342752727935876,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.0445785731646624,0.38569932117403105,0.2886079036635616,1.8005492426657632,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.5450188382734057,0.4116325099178014,-0.26178088116548504,1.3518185577122965,dgp4,dml_lasso,Mixed nonlinear,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.631033032624464,0.4203365804344213,-0.19282666502700174,1.4548927302759296,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.255147435228819,0.47030457830882044,-0.666649538256469,1.176944408714107,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.2833044263772306,0.46250394859379457,0.3767966871333933,2.189812165621068,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.7847645417720865,0.6174737913926485,-0.4254840893575045,1.9950131729016776,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,1.1739777448666568,0.44329232926677825,0.3051247795037715,2.042830710229542,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.3500343470981541,0.41876093442740087,-0.4707370843795516,1.1708057785758599,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.501598770424655,0.3510150196604531,-0.18639066810983318,1.189588208959143,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.26533367878989833,0.430721353508027,-0.5788801740858346,1.1095475316656311,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.208479811673912,0.40654137120791267,0.41165872410640314,2.005300899241421,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.704826726704562,0.4047359947587314,-0.0884558230225515,1.4981092764316757,dgp4,dml_nn,Mixed nonlinear,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6376894052307388,0.40930065669486043,-0.16453988189118762,1.4399186923526652,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('int', 3, 4)]",[],"[('int', 3, 4)]",[],"{('int', 3, 4): 3.07172582582359}",{},nan
1,False,-0.28262210668844057,0.27485538849341645,-0.8213386681355368,0.25609445475865567,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 0, 46), ('sq', 2, None)]","[('int', 0, 23), ('int', 0, 46), ('int', 5, 19), ('int', 5, 23), ('int', 5, 46), ('int', 19, 24), ('int', 19, 46), ('int', 19, 49)]","[('cubic', 0, 1), ('int', 0, 23), ('int', 0, 46), ('int', 5, 46), ('int', 19, 46), ('sq', 2, None)]","[('int', 0, 23), ('int', 0, 46), ('int', 5, 46), ('int', 19, 46)]","{('cubic', 0, 1): 4.774596710428805, ('int', 0, 46): 0.29219848996904785, ('sq', 2, None): -2.1650564234677003}","{('int', 0, 23): -0.454779369357325, ('int', 0, 46): 0.29219848996904785, ('int', 5, 46): -0.43380758689933135, ('int', 19, 46): 0.2127730268422466}",nan
2,False,0.7575014289668488,0.3141654806868543,0.14173708682061437,1.3732657711130831,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.955925046170684}",{},nan
3,False,0.42657041123949013,0.2552114923378796,-0.07364411374275381,0.9267849362217341,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 31, 44), ('int', 33, 44), ('int', 39, 43), ('int', 42, 44)]","[('cubic', 0, 1), ('int', 39, 43)]","[('int', 39, 43)]","{('cubic', 0, 1): 5.212683802701862}","{('int', 39, 43): 0.2444594033704682}",nan
4,False,0.3261396613227468,0.3113302745720131,-0.2840676768383989,0.9363469994838924,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 15, 30)]","[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.920146719000312}",{},nan
5,False,0.41849880682345936,0.2036511940051331,0.019342466573398498,0.8176551470735203,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 0, 49), ('int', 15, 49), ('int', 17, 49), ('int', 45, 49)]","[('cubic', 0, 1), ('int', 0, 49), ('int', 3, 4), ('int', 15, 49)]","[('int', 0, 49), ('int', 15, 49)]","{('cubic', 0, 1): 4.88526391594154, ('int', 3, 4): 3.396486504786688}","{('int', 0, 49): 0.2540622224974317, ('int', 15, 49): -0.3357898582932741}",nan
6,False,0.2902702757890044,0.247358272138469,-0.19455193760239486,0.7750924891804036,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1), ('sq', 0, None)]","[('int', 6, 32), ('int', 20, 32)]","[('cubic', 0, 1), ('int', 20, 32), ('sq', 0, None)]","[('int', 20, 32)]","{('cubic', 0, 1): 5.374817480963103, ('sq', 0, None): 0.17235745024718943}","{('int', 20, 32): -0.8732267241816053}",nan
7,False,0.6278906030787783,0.136989461766622,0.3593912580161992,0.8963899481413574,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 4.970527972980568, ('log', 2, None): -5.137790409162032}",{},nan
8,False,1.1625300507475447,0.2894303850644809,0.5952464960211622,1.729813605473927,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1)]","[('int', 9, 18), ('int', 9, 20), ('int', 9, 33)]","[('cubic', 0, 1), ('int', 9, 18)]","[('int', 9, 18)]","{('cubic', 0, 1): 5.2602382760108535}","{('int', 9, 18): 0.21682853078551803}",nan
9,False,0.6839113494975374,0.23710869904576248,0.21917829936784294,1.1486443996272317,dgp4,epds,Mixed nonlinear,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 4.9486487207333125, ('int', 3, 4): 2.844504453618826}",{},nan
0,False,0.6439040794117696,0.3005676350238087,0.05479151476510469,1.2330166440584347,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -5.027435750396093}",{},"[0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 19, 20, 22, 24, 27, 28, 33, 34, 38, 46, 49]"
1,False,-0.20175767021635868,0.31607013524620164,-0.8212551352989139,0.4177397948661965,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]","[('int', 12, 39)]","[('cubic', 0, 1), ('int', 12, 39)]","[('int', 12, 39)]","{('cubic', 0, 1): 4.8094597056221495}","{('int', 12, 39): -0.23990445183669623}","[0, 1, 2, 3, 4, 8, 9, 12, 13, 14, 15, 18, 23, 25, 30, 32, 36, 37, 39, 40, 42, 46, 47]"
2,False,0.4303944024117599,0.16754941172936288,0.10199755542220867,0.7587912494013112,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('log', 2, None)]","[('int', 20, 29)]","[('cubic', 0, 1), ('int', 20, 29), ('log', 2, None)]","[('int', 20, 29)]","{('cubic', 0, 1): 4.961248177087035, ('log', 2, None): -4.8570000776254725}","{('int', 20, 29): -0.2961164374800362}","[0, 1, 2, 3, 4, 5, 9, 13, 18, 20, 24, 26, 29, 30, 31, 32, 39, 41, 43, 45, 47]"
3,False,0.4749499851760599,0.25803417282847896,-0.03079699356775889,0.9806969639198787,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]","[('int', 42, 48), ('int', 47, 48)]","[('cubic', 0, 1), ('int', 42, 48)]","[('int', 42, 48)]","{('cubic', 0, 1): 5.186155004353669}","{('int', 42, 48): -0.18295450250001608}","[0, 1, 2, 3, 4, 9, 10, 12, 14, 16, 19, 21, 30, 33, 36, 38, 42, 43, 44, 47, 48, 49]"
4,False,0.3261396613227468,0.3113302745720131,-0.2840676768383989,0.9363469994838924,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.920146719000312}",{},"[0, 1, 2, 3, 4, 8, 15, 18, 20, 25, 27, 28, 30, 32, 33, 35, 39, 41, 47]"
5,False,0.6046707690794284,0.22859951896932856,0.15661571189954443,1.0527258262593124,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]","[('int', 1, 37), ('int', 18, 24), ('int', 18, 37), ('int', 18, 41), ('int', 18, 45), ('sq', 37, None)]","[('cubic', 0, 1), ('int', 18, 24), ('sq', 37, None)]","[('int', 18, 24), ('sq', 37, None)]","{('cubic', 0, 1): 4.839035934793381}","{('int', 18, 24): 0.24426253776711634, ('sq', 37, None): -0.2042611634586529}","[0, 1, 2, 3, 6, 8, 9, 11, 14, 18, 22, 23, 24, 29, 35, 37, 41, 44, 45, 49]"
6,False,0.2593394095994891,0.21398965182330854,-0.16008030797419565,0.6787591271731739,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('int', 3, 4)]","[('int', 27, 31)]","[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 5.270618907160678, ('int', 3, 4): 3.153053527699706}",{},"[0, 1, 2, 3, 4, 11, 12, 16, 18, 20, 21, 22, 27, 31, 33, 34, 36, 41, 42, 45, 47]"
7,False,0.6693526325380897,0.23662644163810653,0.20556480692740092,1.1331404581487785,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('sq', 2, None)]","[('int', 14, 34), ('int', 14, 48), ('sq', 14, None)]","[('cubic', 0, 1), ('sq', 2, None), ('sq', 14, None)]","[('sq', 14, None)]","{('cubic', 0, 1): 4.886372433016785, ('sq', 2, None): -2.658879857144791}","{('sq', 14, None): -0.20657689234521606}","[0, 1, 2, 3, 4, 12, 13, 14, 15, 17, 25, 28, 32, 34, 42, 48]"
8,False,1.1831555719814104,0.2877889910049292,0.6190891496117492,1.7472219943510716,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.257288252868866}",{},"[0, 1, 2, 3, 4, 5, 8, 10, 12, 14, 17, 21, 30, 33, 34, 38, 40, 46, 48]"
9,False,0.4474107591287636,0.2373614742873276,-0.017817730474398497,0.9126392487319257,dgp4,epds_du,Mixed nonlinear,EPDS + Du et al.,0.5,epds_du,"[('cubic', 0, 1), ('sq', 2, None)]","[('int', 8, 24)]","[('cubic', 0, 1), ('sq', 2, None)]",[],"{('cubic', 0, 1): 4.941124277957169, ('sq', 2, None): -2.2438449477351092}",{},"[0, 1, 2, 3, 4, 5, 8, 9, 12, 14, 17, 19, 21, 23, 24, 25, 26, 38, 39, 42, 44, 48]"
0,False,0.65076545302813,0.1929507362786932,0.2725820099218914,1.0289488961343687,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.881534950988983,0.21568085729612357,0.4588004706885809,1.3042694312893852,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.0890792441366437,0.24392090837953698,0.6109942637127512,1.5671642245605362,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.127564364842155,0.23929451750228511,0.6585471105376761,1.5965816191466338,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.5975545363350098,0.19701467021263463,0.2114057827182459,0.9837032899517737,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.594901224247592,0.22846827829541805,0.1471033987885726,1.0426990497066113,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.661018685797559,0.23169107424095312,0.20690418028529084,1.115133191309827,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.7719974100719756,0.2156277382589395,0.34936704308445427,1.194627777059497,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.0795908843208202,0.1982004393429557,0.691118023208627,1.4680637454330134,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.6325685378931866,0.2065173105520729,0.2277946092111237,1.0373424665752493,dgp5,naive_ols,NL + linear conf.,Naive OLS,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6849544549878144,0.42981979419165695,-0.1574923416278332,1.5274012516034619,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.14157601788204358,0.44563256262691886,-0.7318638048667174,1.0150158406308045,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.1443730662577003,0.4633069068854909,0.2362915287621381,2.0524546037532625,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.6168814460834239,0.5487971132686094,-0.45876089592305036,1.6925237880898982,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.6973175400918615,0.426589204638341,-0.13879730099928678,1.53343238118301,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.4981245564866842,0.4221506298638583,-0.32929067804647805,1.3255397910198465,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.11786274802227958,0.35070212895141484,-0.5695134247224934,0.8052389207670526,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.5680773228145154,0.4091474775372477,-0.23385173315849006,1.370006378787521,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.0599534467779121,0.3939511730956657,0.2878091475104074,1.8320977460454169,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.49934085898702657,0.4072964235988572,-0.29896013126673354,1.2976418492407866,dgp5,full_ols,NL + linear conf.,Full OLS (infeasible),0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6796738057618346,0.42087141846020476,-0.14523417442016673,1.5045817859438357,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.16085061813026247,0.4203006380711539,-0.6629386324891992,0.9846398687497241,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.089733329865487,0.4212777381025871,0.26402896318441627,1.9154376965465576,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.6148621840934718,0.5277886660395243,-0.4196036013439959,1.6493279695309395,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.7022884038777653,0.3991644370897393,-0.08007389281812383,1.4846507005736544,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.42627867336866626,0.40396139080209453,-0.36548565260343896,1.2180429993407715,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.09041191734921182,0.3442967542688083,-0.5844097210176524,0.7652335557160761,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.52839127300413,0.39833279427136975,-0.2523410037677547,1.3091235497760147,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.0309589033981021,0.3742354405853463,0.2974574398508234,1.7644603669453809,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.4946493207212217,0.3885400299078657,-0.266889137898195,1.2561877793406384,dgp5,pds_lasso,NL + linear conf.,PDS-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6501435403511283,0.39651446602981616,-0.1270248130673114,1.4273118937695681,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.2106250441337122,0.36750666143688093,-0.5096880122825744,0.9309381005499988,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.2131832268125433,0.4541935566408724,0.3229638557964334,2.1034025978286532,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,0.7512252169402215,0.5239910607940612,-0.27579726221613854,1.7782476960965816,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.6078026903651096,0.35991468562391277,-0.09763009345775941,1.3132354741879786,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.5126837972955796,0.4225013821483692,-0.31541891171522407,1.340786506306383,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.14698181862942056,0.3366943680822626,-0.5129391428118142,0.8069027800706552,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.5866045351109777,0.41238814874447105,-0.22167623642818557,1.3948853066501408,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,0.957730153469304,0.358214519027487,0.2556296961754294,1.6598306107631786,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.5174386976418114,0.38139983506171843,-0.23010497907915672,1.2649823743627795,dgp5,dml_lasso,NL + linear conf.,DML-LASSO,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.8794276893756273,0.3349933203234637,0.22284078154163856,1.5360145972096162,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
1,False,0.49559581210558384,0.3588382577196492,-0.20772717302492866,1.1989187972360964,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
2,False,1.1018132790846342,0.43534921641243257,0.24852881491626644,1.9550977432530021,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
3,False,1.0080899990955379,0.4157194272992618,0.19327992158898477,1.822900076602091,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
4,False,0.8724857854477736,0.38043152597246,0.126839994541752,1.6181315763537951,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
5,False,0.340520573675907,0.39746424621943477,-0.4385093489141852,1.1195504962659992,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
6,False,0.13998288739370976,0.2907564995600718,-0.429899851744031,0.7098656265314506,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
7,False,0.6347417336094925,0.38457904874222437,-0.11903320192526723,1.388516669144252,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
8,False,1.1651384556603768,0.30768290964368467,0.5620799527587549,1.7681969585619988,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
9,False,0.7405808824932658,0.342227738315367,0.06981451539514649,1.411347249591385,dgp5,dml_nn,NL + linear conf.,DML-NN,0.5,,nan,nan,nan,nan,nan,nan,nan
0,False,0.6342051811336796,0.2910018262974125,0.06384160159075114,1.204568760676608,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('log', 2, None)]",[],"[('log', 2, None)]",[],"{('log', 2, None): -5.036977067831957}",{},nan
1,False,-0.1852566548569264,0.3131452544431456,-0.7990213535654919,0.428508043851639,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.81407069952411}",{},nan
2,False,1.089733329865487,0.4212777381025871,0.26402896318441627,1.9154376965465576,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,[],[],[],[],{},{},nan
3,False,0.6148621840934718,0.5277886660395243,-0.4196036013439959,1.6493279695309395,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,[],[],[],[],{},{},nan
4,False,0.4033420724129733,0.2658598452249314,-0.11774322422789224,0.9244273690538389,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('int', 3, 4)]",[],"[('cubic', 0, 1), ('int', 3, 4)]",[],"{('cubic', 0, 1): 4.683976732319578, ('int', 3, 4): 3.110244827079251}",{},nan
5,False,0.6614673574616166,0.22822561554923532,0.21414515098511533,1.1087895639381178,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.858118559174639}",{},nan
6,False,0.21936323898336108,0.2437797129534987,-0.2584449984054964,0.6971714763722185,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 5.316812800046345}",{},nan
7,False,0.620534243920776,0.2988817216257717,0.03472606953426349,1.2063424183072886,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.785893313112493}",{},nan
8,False,0.6744941855913755,0.13609621724451326,0.40774559979212954,0.9412427713906215,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1), ('log', 2, None)]",[],"[('cubic', 0, 1), ('log', 2, None)]",[],"{('cubic', 0, 1): 5.050348345788873, ('log', 2, None): -4.738862101767973}",{},nan
9,False,0.6941397334912369,0.2731092395872652,0.15884562390019719,1.2294338430822767,dgp5,epds,NL + linear conf.,EPDS,0.5,epds,"[('cubic', 0, 1)]",[],"[('cubic', 0, 1)]",[],"{('cubic', 0, 1): 4.982549798095514}",{},nan
